backhand: precision: 0.7804878048780488, recall: 0.6530612244897959, f1-score: 0.711111111111111, support: 98, 
smash: precision: 0.6428571428571429, recall: 0.5943396226415094, f1-score: 0.6176470588235294, support: 106, 
forehandopen: precision: 0.875, recall: 0.8909090909090909, f1-score: 0.8828828828828829, support: 110, 
backhand2hands: precision: 0.7727272727272727, recall: 0.7870370370370371, f1-score: 0.779816513761468, support: 108, 
backhandslice: precision: 0.6237623762376238, recall: 0.5833333333333334, f1-score: 0.6028708133971292, support: 108, 
forehandflat: precision: 0.6935483870967742, recall: 0.7678571428571429, f1-score: 0.7288135593220338, support: 112, 
forslice: precision: 0.5943396226415094, recall: 0.5727272727272728, f1-score: 0.5833333333333334, support: 110, 
service: precision: 0.6857142857142857, recall: 0.75, f1-score: 0.7164179104477612, support: 128, 
volley: precision: 0.5849056603773585, recall: 0.5849056603773585, f1-score: 0.5849056603773585, support: 106, 
volleybackhand: precision: 0.6796116504854369, recall: 0.7291666666666666, f1-score: 0.7035175879396984, support: 96, 
accuracy: 0.6931608133086876
macro avg: precision: 0.6932954203015452, recall: 0.6913337051039207, f1-score: 0.6911316431396306, support: 1082, 
weighted avg: precision: 0.6929486774237984, recall: 0.6931608133086876, f1-score: 0.691903689338898, support: 1082, 
