backhand: precision: 0.7380952380952381, recall: 0.6326530612244898, f1-score: 0.6813186813186813, support: 98, 
smash: precision: 0.5673076923076923, recall: 0.5566037735849056, f1-score: 0.5619047619047619, support: 106, 
forehandopen: precision: 0.8521739130434782, recall: 0.8909090909090909, f1-score: 0.8711111111111111, support: 110, 
backhand2hands: precision: 0.6967213114754098, recall: 0.7870370370370371, f1-score: 0.7391304347826089, support: 108, 
backhandslice: precision: 0.5416666666666666, recall: 0.48148148148148145, f1-score: 0.5098039215686274, support: 108, 
forehandflat: precision: 0.7383177570093458, recall: 0.7053571428571429, f1-score: 0.7214611872146119, support: 112, 
forslice: precision: 0.5478260869565217, recall: 0.5727272727272728, f1-score: 0.5599999999999999, support: 110, 
service: precision: 0.6567164179104478, recall: 0.6875, f1-score: 0.6717557251908397, support: 128, 
volley: precision: 0.6078431372549019, recall: 0.5849056603773585, f1-score: 0.5961538461538461, support: 106, 
volleybackhand: precision: 0.5922330097087378, recall: 0.6354166666666666, f1-score: 0.6130653266331657, support: 96, 
accuracy: 0.655268022181146
macro avg: precision: 0.653890123042844, recall: 0.6534591186865446, f1-score: 0.6525704995878253, support: 1082, 
weighted avg: precision: 0.654575676632103, recall: 0.655268022181146, f1-score: 0.6538569621819288, support: 1082, 
