backhand: precision: 0.5, recall: 0.4444444444444444, f1-score: 0.47058823529411764, support: 18, 
smash: precision: 0.7142857142857143, recall: 0.45454545454545453, f1-score: 0.5555555555555556, support: 22, 
forehandopen: precision: 0.7916666666666666, recall: 0.8636363636363636, f1-score: 0.8260869565217391, support: 22, 
backhand2hands: precision: 0.5555555555555556, recall: 0.6818181818181818, f1-score: 0.6122448979591836, support: 22, 
backhandslice: precision: 0.631578947368421, recall: 0.4444444444444444, f1-score: 0.5217391304347826, support: 27, 
forehandflat: precision: 0.7777777777777778, recall: 0.5384615384615384, f1-score: 0.6363636363636364, support: 26, 
forslice: precision: 0.5, recall: 0.6190476190476191, f1-score: 0.5531914893617021, support: 21, 
service: precision: 0.5625, recall: 0.782608695652174, f1-score: 0.6545454545454547, support: 23, 
volley: precision: 0.3333333333333333, recall: 0.3333333333333333, f1-score: 0.3333333333333333, support: 18, 
volleybackhand: precision: 0.4782608695652174, recall: 0.6111111111111112, f1-score: 0.5365853658536586, support: 18, 
accuracy: 0.5806451612903226
macro avg: precision: 0.5844958864552686, recall: 0.5773451186494665, f1-score: 0.5700234055223163, support: 217, 
weighted avg: precision: 0.597577069384876, recall: 0.5806451612903226, f1-score: 0.5774130213815547, support: 217, 
