backhand: precision: 0.3333333333333333, recall: 0.15789473684210525, f1-score: 0.21428571428571427, support: 19, 
smash: precision: 0.21739130434782608, recall: 0.2777777777777778, f1-score: 0.24390243902439024, support: 18, 
forehandopen: precision: 0.4444444444444444, recall: 0.5714285714285714, f1-score: 0.5, support: 21, 
backhand2hands: precision: 0.30434782608695654, recall: 0.3888888888888889, f1-score: 0.34146341463414637, support: 18, 
backhandslice: precision: 0.23529411764705882, recall: 0.17391304347826086, f1-score: 0.19999999999999998, support: 23, 
forehandflat: precision: 0.2727272727272727, recall: 0.2608695652173913, f1-score: 0.2666666666666666, support: 23, 
forslice: precision: 0.36, recall: 0.391304347826087, f1-score: 0.37499999999999994, support: 23, 
service: precision: 0.43478260869565216, recall: 0.6666666666666666, f1-score: 0.5263157894736841, support: 30, 
volley: precision: 0.125, recall: 0.041666666666666664, f1-score: 0.0625, support: 24, 
volleybackhand: precision: 0.4117647058823529, recall: 0.3888888888888889, f1-score: 0.39999999999999997, support: 18, 
accuracy: 0.34101382488479265
macro avg: precision: 0.3139085613164897, recall: 0.33192991536813043, f1-score: 0.31301340240846015, support: 217, 
weighted avg: precision: 0.3155654652527847, recall: 0.34101382488479265, f1-score: 0.31776876016048883, support: 217, 
