backhand: precision: 0.717391304347826, recall: 0.673469387755102, f1-score: 0.6947368421052631, support: 98, 
smash: precision: 0.5376344086021505, recall: 0.4716981132075472, f1-score: 0.5025125628140703, support: 106, 
forehandopen: precision: 0.8, recall: 0.8727272727272727, f1-score: 0.8347826086956521, support: 110, 
backhand2hands: precision: 0.7068965517241379, recall: 0.7592592592592593, f1-score: 0.7321428571428572, support: 108, 
backhandslice: precision: 0.6105263157894737, recall: 0.5370370370370371, f1-score: 0.5714285714285714, support: 108, 
forehandflat: precision: 0.6732673267326733, recall: 0.6071428571428571, f1-score: 0.6384976525821596, support: 112, 
forslice: precision: 0.48412698412698413, recall: 0.5545454545454546, f1-score: 0.516949152542373, support: 110, 
service: precision: 0.559748427672956, recall: 0.6953125, f1-score: 0.6202090592334494, support: 128, 
volley: precision: 0.5280898876404494, recall: 0.44339622641509435, f1-score: 0.48205128205128206, support: 106, 
volleybackhand: precision: 0.6153846153846154, recall: 0.5833333333333334, f1-score: 0.5989304812834224, support: 96, 
accuracy: 0.621996303142329
macro avg: precision: 0.6233065822021266, recall: 0.6197921441422958, f1-score: 0.61922410698791, support: 1082, 
weighted avg: precision: 0.6219384691186338, recall: 0.621996303142329, f1-score: 0.6195194168005843, support: 1082, 
