backhand: precision: 0.7209302325581395, recall: 0.6326530612244898, f1-score: 0.6739130434782609, support: 98, 
smash: precision: 0.4479166666666667, recall: 0.4056603773584906, f1-score: 0.42574257425742573, support: 106, 
forehandopen: precision: 0.8288288288288288, recall: 0.8363636363636363, f1-score: 0.8325791855203618, support: 110, 
backhand2hands: precision: 0.6972477064220184, recall: 0.7037037037037037, f1-score: 0.7004608294930875, support: 108, 
backhandslice: precision: 0.4336283185840708, recall: 0.4537037037037037, f1-score: 0.44343891402714936, support: 108, 
forehandflat: precision: 0.6371681415929203, recall: 0.6428571428571429, f1-score: 0.64, support: 112, 
forslice: precision: 0.4482758620689655, recall: 0.4727272727272727, f1-score: 0.4601769911504425, support: 110, 
service: precision: 0.5273972602739726, recall: 0.6015625, f1-score: 0.5620437956204378, support: 128, 
volley: precision: 0.42857142857142855, recall: 0.42452830188679247, f1-score: 0.4265402843601896, support: 106, 
volleybackhand: precision: 0.5057471264367817, recall: 0.4583333333333333, f1-score: 0.48087431693989074, support: 96, 
accuracy: 0.5656192236598891
macro avg: precision: 0.5675711572003792, recall: 0.5632093033158565, f1-score: 0.5645769934847246, support: 1082, 
weighted avg: precision: 0.5670946699600345, recall: 0.5656192236598891, f1-score: 0.5655409919352646, support: 1082, 
