backhand: precision: 0.6881720430107527, recall: 0.6530612244897959, f1-score: 0.6701570680628272, support: 98, 
smash: precision: 0.5181818181818182, recall: 0.5377358490566038, f1-score: 0.5277777777777778, support: 106, 
forehandopen: precision: 0.8230088495575221, recall: 0.8454545454545455, f1-score: 0.8340807174887892, support: 110, 
backhand2hands: precision: 0.6548672566371682, recall: 0.6851851851851852, f1-score: 0.6696832579185521, support: 108, 
backhandslice: precision: 0.5663716814159292, recall: 0.5925925925925926, f1-score: 0.579185520361991, support: 108, 
forehandflat: precision: 0.7029702970297029, recall: 0.6339285714285714, f1-score: 0.6666666666666666, support: 112, 
forslice: precision: 0.525, recall: 0.5727272727272728, f1-score: 0.5478260869565218, support: 110, 
service: precision: 0.6343283582089553, recall: 0.6640625, f1-score: 0.648854961832061, support: 128, 
volley: precision: 0.5154639175257731, recall: 0.4716981132075472, f1-score: 0.4926108374384236, support: 106, 
volleybackhand: precision: 0.5, recall: 0.4583333333333333, f1-score: 0.4782608695652174, support: 96, 
accuracy: 0.6146025878003697
macro avg: precision: 0.6128364221567622, recall: 0.6114779187475448, f1-score: 0.6115103764068828, support: 1082, 
weighted avg: precision: 0.6147031331600677, recall: 0.6146025878003697, f1-score: 0.6140086022974016, support: 1082, 
