backhand: precision: 0.648936170212766, recall: 0.6224489795918368, f1-score: 0.6354166666666666, support: 98, 
smash: precision: 0.5504587155963303, recall: 0.5660377358490566, f1-score: 0.5581395348837208, support: 106, 
forehandopen: precision: 0.7768595041322314, recall: 0.8545454545454545, f1-score: 0.8138528138528138, support: 110, 
backhand2hands: precision: 0.6952380952380952, recall: 0.6759259259259259, f1-score: 0.6854460093896714, support: 108, 
backhandslice: precision: 0.63, recall: 0.5833333333333334, f1-score: 0.6057692307692308, support: 108, 
forehandflat: precision: 0.6601941747572816, recall: 0.6071428571428571, f1-score: 0.6325581395348837, support: 112, 
forslice: precision: 0.5555555555555556, recall: 0.5909090909090909, f1-score: 0.5726872246696034, support: 110, 
service: precision: 0.6691176470588235, recall: 0.7109375, f1-score: 0.6893939393939394, support: 128, 
volley: precision: 0.51, recall: 0.4811320754716981, f1-score: 0.49514563106796117, support: 106, 
volleybackhand: precision: 0.6597938144329897, recall: 0.6666666666666666, f1-score: 0.6632124352331606, support: 96, 
accuracy: 0.6377079482439926
macro avg: precision: 0.6356153676984073, recall: 0.6359079619435921, f1-score: 0.6351621625461652, support: 1082, 
weighted avg: precision: 0.6364369241842375, recall: 0.6377079482439926, f1-score: 0.6364575237999571, support: 1082, 
