backhand: precision: 0.7789473684210526, recall: 0.7551020408163265, f1-score: 0.7668393782383419, support: 98, 
smash: precision: 0.6914893617021277, recall: 0.6132075471698113, f1-score: 0.65, support: 106, 
forehandopen: precision: 0.8727272727272727, recall: 0.8727272727272727, f1-score: 0.8727272727272727, support: 110, 
backhand2hands: precision: 0.7652173913043478, recall: 0.8148148148148148, f1-score: 0.7892376681614348, support: 108, 
backhandslice: precision: 0.603448275862069, recall: 0.6481481481481481, f1-score: 0.625, support: 108, 
forehandflat: precision: 0.7735849056603774, recall: 0.7321428571428571, f1-score: 0.7522935779816513, support: 112, 
forslice: precision: 0.5495495495495496, recall: 0.5545454545454546, f1-score: 0.5520361990950227, support: 110, 
service: precision: 0.6739130434782609, recall: 0.7265625, f1-score: 0.6992481203007519, support: 128, 
volley: precision: 0.5673076923076923, recall: 0.5566037735849056, f1-score: 0.5619047619047619, support: 106, 
volleybackhand: precision: 0.6559139784946236, recall: 0.6354166666666666, f1-score: 0.6455026455026455, support: 96, 
accuracy: 0.6922365988909427
macro avg: precision: 0.6932098839507375, recall: 0.6909271075616258, f1-score: 0.6914789623911883, support: 1082, 
weighted avg: precision: 0.6930737460900103, recall: 0.6922365988909427, f1-score: 0.6920542587724998, support: 1082, 
