backhand: precision: 0.8333333333333334, recall: 0.7142857142857143, f1-score: 0.7692307692307692, support: 21, 
smash: precision: 0.5238095238095238, recall: 0.4782608695652174, f1-score: 0.5, support: 23, 
forehandopen: precision: 0.9230769230769231, recall: 0.8571428571428571, f1-score: 0.888888888888889, support: 28, 
backhand2hands: precision: 0.9545454545454546, recall: 0.84, f1-score: 0.8936170212765958, support: 25, 
backhandslice: precision: 0.5652173913043478, recall: 0.6842105263157895, f1-score: 0.6190476190476191, support: 19, 
forehandflat: precision: 0.7727272727272727, recall: 0.7727272727272727, f1-score: 0.7727272727272727, support: 22, 
forslice: precision: 0.6111111111111112, recall: 0.6111111111111112, f1-score: 0.6111111111111112, support: 18, 
service: precision: 0.56, recall: 0.6086956521739131, f1-score: 0.5833333333333334, support: 23, 
volley: precision: 0.391304347826087, recall: 0.47368421052631576, f1-score: 0.42857142857142855, support: 19, 
volleybackhand: precision: 0.5789473684210527, recall: 0.5789473684210527, f1-score: 0.5789473684210527, support: 19, 
accuracy: 0.6728110599078341
macro avg: precision: 0.6714072726155106, recall: 0.6619065582269243, f1-score: 0.6645474812608072, support: 217, 
weighted avg: precision: 0.6880706096815093, recall: 0.6728110599078341, f1-score: 0.6783621619634955, support: 217, 
