backhand: precision: 0.19047619047619047, recall: 0.12244897959183673, f1-score: 0.14906832298136646, support: 98, 
smash: precision: 0.29931972789115646, recall: 0.41509433962264153, f1-score: 0.34782608695652173, support: 106, 
forehandopen: precision: 0.425531914893617, recall: 0.36363636363636365, f1-score: 0.39215686274509803, support: 110, 
backhand2hands: precision: 0.36220472440944884, recall: 0.42592592592592593, f1-score: 0.39148936170212767, support: 108, 
backhandslice: precision: 0.20353982300884957, recall: 0.21296296296296297, f1-score: 0.2081447963800905, support: 108, 
forehandflat: precision: 0.344, recall: 0.38392857142857145, f1-score: 0.36286919831223624, support: 112, 
forslice: precision: 0.20930232558139536, recall: 0.24545454545454545, f1-score: 0.22594142259414227, support: 110, 
service: precision: 0.22826086956521738, recall: 0.1640625, f1-score: 0.19090909090909086, support: 128, 
volley: precision: 0.08695652173913043, recall: 0.07547169811320754, f1-score: 0.08080808080808081, support: 106, 
volleybackhand: precision: 0.06, recall: 0.0625, f1-score: 0.061224489795918366, support: 96, 
accuracy: 0.24953789279112754
macro avg: precision: 0.2409592097565006, recall: 0.24714858867360556, f1-score: 0.2410437713184673, support: 1082, 
weighted avg: precision: 0.24403837153905036, recall: 0.24953789279112754, f1-score: 0.24376199885689465, support: 1082, 
